id,id_client,id_product,qtd,total,sale_date,name,actual_category,price,full_name,cidade,estado,custo_atual_usd
6053,2,24,2,46464.0,2024-01-28,Gps Ais Orca Marlin Velocity,Eletronicos,23232.18,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,4378.72
6054,37,140,10,31346.0,2024-12-29,Boia De Arqueamento Bruce Dash Titan Pulse,Ancoragem,3134.58,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,565.59
6055,25,148,1,4546.7,2024-11-13,Âncora Delta Force Barracuda Mako,Ancoragem,4785.56,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,860.42
6056,1,65,10,255577.0,2024-07-06,Motor De Popa Torqeedo Nautic Swift 223Hp,Propulsao,25557.7,Femininos Oliveira Antunes,Aratu,BA,4184.78
6057,36,3,13,111448.3,2024-11-24,Radar Furuno Pulse Leviathan,Eletronicos,9024.19,Francisca Ribeiro Pinheiro,Belém,PA,1753.77
6058,9,108,13,43492.0,2023-04-19,Boia De Arqueamento Bruce Titan,Ancoragem,3345.56,Lucas Guedes Cunha Lopes,João Pessoa,PB,688.83
6059,30,82,7,343366.1,2023-02-24,Motor Elétrico Volvo Nautic Vox 118Hp,Propulsao,51634.04,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,9640.23
6060,25,39,6,177797.0,2024-02-11,Gps Furuno Vector,Eletronicos,29632.83,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,5270.87
6061,43,133,2,3595.75,2023-04-19,Âncora Bruce Core Pulse,Ancoragem,1892.72,Jéssica Farias Cunha,Itaqui,MA,381.67
6062,48,94,12,489010.0,2023-09-17,Motor De Popa Volvo Magnum 276Hp,Propulsao,40750.84,Letícia Torres Peixoto Oliveira,Suape,PE,7381.46
6063,24,104,9,31746.15,2024-12-29,Cabo De Nylon Delta Zen Vortex Storm,Ancoragem,3713.02,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,742.54
6064,29,47,15,87251.8,2024-02-12,Rádio Simrad Tidal Aqua,Eletronicos,6122.96,Gabriela Moraes Macedo Nunes,Fortaleza,CE,1159.34
6065,17,85,13,501523.0,2024-10-31,Motor De Popa Parsun Impulse 162Hp,Propulsao,38578.7,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,6351.97
6066,38,139,12,16244.05,2023-08-15,Boia De Arqueamento Danforth Torque,Ancoragem,1424.88,Mateus Antunes,Fortaleza Do Tabocão,TO,246.89
6067,27,4,8,25702.25,2023-06-20,Rádio Ais Hydro Tidal Zen,Eletronicos,3381.88,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,583.85
6068,5,62,4,388443.6,2023-11-25,Motor Diesel Yanmar Velocity 37Hp,Propulsao,102221.97,Pedro Freitas,Santarém Novo,PA,20000.78
6069,43,134,15,70764.0,2023-06-29,Âncora Delta Storm Vox,Ancoragem,4717.61,Jéssica Farias Cunha,Itaqui,MA,948.15
6070,17,144,6,12620.75,2024-04-07,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,402.54
6071,48,54,15,1823022.0,2024-10-13,Motor De Popa Yamaha Evo Dash 155Hp,Propulsao,121534.82,Letícia Torres Peixoto Oliveira,Suape,PE,23191.9
6072,45,87,11,698686.05,2023-10-05,Motor Elétrico Volvo Boost 225Hp,Propulsao,66859.9,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,13597.7
6073,1,28,13,176092.95,2023-03-30,Piloto Automático Ais Core,Eletronicos,14258.56,Femininos Oliveira Antunes,Aratu,BA,2630.15
6074,42,114,9,6834.3,2023-06-21,Boia De Arqueamento Danforth Tidal Zen Swift,Ancoragem,799.29,Márcia Figueiredo,Vila Do Conde,PA,152.46
6075,42,29,5,182552.0,2023-09-30,Rádio Simrad Orca,Eletronicos,36510.34,Márcia Figueiredo,Vila Do Conde,PA,6703.2
6076,9,148,12,54555.65,2024-06-27,Âncora Delta Force Barracuda Mako,Ancoragem,4785.56,Lucas Guedes Cunha Lopes,João Pessoa,PB,860.42
6077,19,66,13,155259.45,2023-06-24,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,Propulsao,12571.63,Renata Lima Gomes Coelho Mendonça,Maceió,AL,2194.88
6078,33,142,9,7066.1,2024-12-03,Âncora Danforth Vector Evo,Ancoragem,826.41,Diego Costa Guedes Cunha,Rio Grande,RS,155.62
6079,6,147,12,34542.95,2024-11-19,Corrente Danforth Force Leviathan Impulse,Ancoragem,3030.08,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,592.19
6080,34,104,1,3713.0,2024-03-13,Cabo De Nylon Delta Zen Vortex Storm,Ancoragem,3713.02,Victor Vieira Nunes Cunha,Fortaleza,CE,742.54
6081,3,4,4,12851.6,2023-04-25,Rádio Ais Hydro Tidal Zen,Eletronicos,3381.88,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,583.85
6082,25,8,11,52084.7,2024-07-04,Gps Ais Zen,Eletronicos,4984.15,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,879.22
6083,33,11,12,413043.85,2024-06-19,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Diego Costa Guedes Cunha,Rio Grande,RS,6399.81
6084,20,95,14,977313.0,2023-10-13,Motor Diesel Honda Leviathan 133Hp,Propulsao,69808.04,Bruno Silva,Santarém Novo,PA,12594.59
6085,30,136,15,28121.9,2024-01-12,Cabo De Nylon Bruce Flux Hydro,Ancoragem,1973.5,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,390.62
6086,8,44,11,118875.0,2023-11-09,Gps Simrad Zen Hydra Peak,Eletronicos,10806.84,Luiz Alves Pimentel,Aracaju,SE,1995.06
6087,39,83,5,640318.05,2023-12-12,Motor Diesel Yanmar Dash Nitro 184Hp,Propulsao,134803.88,Renata Oliveira Siqueira,Suape,PE,25272.57
6088,38,145,9,39149.0,2024-11-21,Boia De Arqueamento Delta Nexus,Ancoragem,4349.86,Mateus Antunes,Fortaleza Do Tabocão,TO,718.09
6089,15,79,10,661468.0,2023-05-27,Motor Diesel Tohatsu Zenith 60Hp,Propulsao,66146.85,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,12262.59
6090,48,107,3,4540.0,2024-11-01,Boia De Arqueamento Bruce Tidal Marlin,Ancoragem,1513.38,Letícia Torres Peixoto Oliveira,Suape,PE,311.59
6092,40,37,15,91016.0,2024-01-23,Gps Lowrance Evo Storm Drift,Eletronicos,6067.71,Lucas Pacheco,Corumbá,MS,1104.2
6093,6,64,10,1115056.0,2023-02-01,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,19307.99
6094,30,76,3,444595.0,2024-01-30,Motor Diesel Honda Aero 205Hp,Propulsao,148198.23,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,28060.41
6095,6,100,11,1093072.85,2023-02-28,Motor Elétrico Honda Vector Abyss 220Hp,Propulsao,104600.24,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,19604.58
6096,19,121,10,36943.0,2023-03-28,Âncora Danforth Oceanic Helix Flux,Ancoragem,3694.27,Renata Lima Gomes Coelho Mendonça,Maceió,AL,640.2
6097,39,11,15,543479.0,2024-10-11,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Renata Oliveira Siqueira,Suape,PE,6399.81
6098,44,119,14,45581.0,2024-10-29,Âncora Bruce Aqua,Ancoragem,3255.82,Rafael Paiva Vieira,Paranaguá,PR,669.88
6099,10,59,5,435831.0,2024-03-15,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,Propulsao,87166.14,Débora Paiva,Santarém,PA,14351.88
6100,10,69,11,497915.0,2024-03-13,Motor De Popa Torqeedo Ultra Impulse 292Hp,Propulsao,45265.02,Débora Paiva,Santarém,PA,8394.54
6101,9,49,10,126009.9,2024-01-05,Sonda Furuno Swift,Eletronicos,13264.25,Lucas Guedes Cunha Lopes,João Pessoa,PB,2352.61
6102,4,137,3,9648.2,2023-03-07,Âncora Danforth Impulse,Ancoragem,3385.47,Thiago Moreira,Rio Branco,AC,632.89
6103,31,142,11,9091.0,2024-11-06,Âncora Danforth Vector Evo,Ancoragem,826.41,Jéssica Figueiredo Leite Martins,São Luís,MA,155.62
6104,39,63,2,279915.0,2023-07-15,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,Propulsao,139957.67,Renata Oliveira Siqueira,Suape,PE,24849.56
6105,24,130,6,24865.0,2023-09-30,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,752.23
6106,14,35,10,104552.25,2024-02-18,Radar Furuno Swift,Eletronicos,11005.53,Gabriela Silva Vieira Amaral,Itacoatiara,AM,2069.49
6108,34,13,14,103036.05,2024-05-31,Radar Simrad Boost,Eletronicos,7747.1,Victor Vieira Nunes Cunha,Fortaleza,CE,1356.5
6109,2,12,14,38167.0,2024-02-13,Gps Ais Drift Flux Vox,Eletronicos,2726.18,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,491.85
6110,20,125,6,20412.0,2024-01-18,Cabo De Nylon Danforth Kinetic,Ancoragem,3402.07,Bruno Silva,Santarém Novo,PA,646.27
6111,28,101,12,5282.95,2023-07-08,Cabo De Nylon Delta Vortex,Ancoragem,463.4,Bianca Rodrigues,Antonina,PR,82.84
6112,43,92,9,759702.65,2024-02-17,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Jéssica Farias Cunha,Itaqui,MA,16239.74
6113,48,45,10,94085.15,2024-04-02,Gps Furuno Current,Eletronicos,9903.71,Letícia Torres Peixoto Oliveira,Suape,PE,1750.24
6114,41,19,2,31221.75,2024-09-23,Sonda Lowrance Tidal Storm Vox,Eletronicos,16432.35,Pedro Ribeiro Costa Santos Correia,Aratu,BA,2847.65
6115,23,10,14,426039.85,2024-10-31,Piloto Automático Simrad Titan Flux Magnum,Eletronicos,32033.04,Bruna Mendonça Rodrigues,Santos,SP,6021.02
6116,8,113,6,25051.5,2023-12-10,Âncora Delta Mako Ultra,Ancoragem,4394.96,Luiz Alves Pimentel,Aracaju,SE,750.6
6117,18,104,10,35273.5,2023-09-05,Cabo De Nylon Delta Zen Vortex Storm,Ancoragem,3713.02,Adriana Guedes Borges Alves Rocha,Santarém,PA,742.54
6118,23,97,5,676675.0,2024-10-06,Motor De Popa Tohatsu Evo 168Hp,Propulsao,135335.07,Bruna Mendonça Rodrigues,Santos,SP,25607.88
6119,16,116,13,33482.0,2023-08-09,Cabo De Nylon Delta Velocity Oceanic Abyss,Ancoragem,2575.52,Renata Pacheco Cardoso,Fortaleza,CE,502.24
6120,27,22,3,118359.0,2023-01-11,Transponder Furuno Force Ion,Eletronicos,39452.86,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,7104.66
6121,13,56,8,326714.5,2023-11-30,Motor Elétrico Torqeedo Velocity Swift 74Hp,Propulsao,42988.77,Carlos Guimarães Martins,Santarém,PA,7374.35
6122,26,22,5,187400.8,2023-10-15,Transponder Furuno Force Ion,Eletronicos,39452.86,Luiz Borges Gomes Araújo,Manaus,AM,7104.66
6123,20,92,6,506468.75,2024-02-10,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Bruno Silva,Santarém Novo,PA,16239.74
6124,40,88,3,145009.0,2023-09-29,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,Propulsao,48336.49,Lucas Pacheco,Corumbá,MS,9896.1
6125,11,1,1,31466.85,2024-04-28,Transponder Ais Maré Magnum,Eletronicos,33122.52,Victor Torres Monteiro,Porto Seguro,BA,5579.75
6126,43,54,9,1039122.35,2023-08-24,Motor De Popa Yamaha Evo Dash 155Hp,Propulsao,121534.82,Jéssica Farias Cunha,Itaqui,MA,23191.9
6127,34,44,9,97262.0,2024-12-04,Gps Simrad Zen Hydra Peak,Eletronicos,10806.84,Victor Vieira Nunes Cunha,Fortaleza,CE,1995.06
6128,17,70,12,391651.75,2023-07-25,Motor Diesel Parsun Boost Helix Velocity 146Hp,Propulsao,34355.43,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,6164.29
6129,46,105,15,4643.0,2024-05-06,Cabo De Nylon Danforth Prime,Ancoragem,309.54,Ana Silva Costa Farias Coelho,Macapá,AP,53.37
6130,49,57,1,112851.45,2024-11-29,Motor De Popa Honda Vector Kinetic 174Hp,Propulsao,118790.57,Diego Costa Tavares Antunes,Aracaju,SE,20486.78
6131,49,29,13,474634.0,2023-10-31,Rádio Simrad Orca,Eletronicos,36510.34,Diego Costa Tavares Antunes,Aracaju,SE,6703.2
6132,32,125,12,40825.0,2023-07-28,Cabo De Nylon Danforth Kinetic,Ancoragem,3402.07,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,646.27
6133,14,101,13,6024.0,2024-12-15,Cabo De Nylon Delta Vortex,Ancoragem,463.4,Gabriela Silva Vieira Amaral,Itacoatiara,AM,82.84
6134,6,111,14,59993.0,2023-04-15,Boia De Arqueamento Danforth Aero Dash,Ancoragem,4285.23,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,860.37
6135,39,6,3,35461.0,2024-04-17,Transponder Ais Vector,Eletronicos,11820.21,Renata Oliveira Siqueira,Suape,PE,2086.5
6136,48,65,4,97119.45,2024-10-19,Motor De Popa Torqeedo Nautic Swift 223Hp,Propulsao,25557.7,Letícia Torres Peixoto Oliveira,Suape,PE,4184.78
6137,21,124,11,39395.55,2023-11-28,Corrente Delta Axis,Ancoragem,3769.93,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,635.07
6138,20,12,7,18128.85,2023-06-24,Gps Ais Drift Flux Vox,Eletronicos,2726.18,Bruno Silva,Santarém Novo,PA,491.85
6139,11,86,7,621928.9,2023-01-29,Motor Diesel Volvo Helix Evo Force 144Hp,Propulsao,93523.13,Victor Torres Monteiro,Porto Seguro,BA,16841.61
6140,38,74,10,822306.7,2024-05-24,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Mateus Antunes,Fortaleza Do Tabocão,TO,15698.25
6141,1,56,2,81679.1,2024-12-31,Motor Elétrico Torqeedo Velocity Swift 74Hp,Propulsao,42988.77,Femininos Oliveira Antunes,Aratu,BA,7374.35
6142,44,13,10,73597.45,2023-11-01,Radar Simrad Boost,Eletronicos,7747.1,Rafael Paiva Vieira,Paranaguá,PR,1356.5
6143,32,98,9,714250.0,2023-11-09,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,12866.8
6144,14,18,15,398587.0,2024-11-24,Rádio Simrad Axis,Eletronicos,26572.45,Gabriela Silva Vieira Amaral,Itacoatiara,AM,5018.78
6145,46,52,11,143207.75,2024-10-19,Motor Diesel Honda Zen Tidal Mako 26Hp,Propulsao,13704.1,Ana Silva Costa Farias Coelho,Macapá,AP,2588.32
6146,36,80,14,1809134.0,2024-11-20,Motor De Popa Volvo Maré 69Hp,Propulsao,129223.84,Francisca Ribeiro Pinheiro,Belém,PA,24126.48
6147,23,72,6,568088.6,2023-09-21,Motor De Popa Volvo Hydro Dash 256Hp,Propulsao,99664.64,Bruna Mendonça Rodrigues,Santos,SP,17083.12
6148,42,69,11,497915.0,2023-05-21,Motor De Popa Torqeedo Ultra Impulse 292Hp,Propulsao,45265.02,Márcia Figueiredo,Vila Do Conde,PA,8394.54
6149,1,64,8,847441.8,2023-07-18,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Femininos Oliveira Antunes,Aratu,BA,19307.99
6150,11,147,14,42421.0,2024-06-14,Corrente Danforth Force Leviathan Impulse,Ancoragem,3030.08,Victor Torres Monteiro,Porto Seguro,BA,592.19
6151,25,105,7,2167.0,2024-05-17,Cabo De Nylon Danforth Prime,Ancoragem,309.54,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,53.37
6152,41,15,7,195298.0,2024-12-26,Radar Garmin Tidal Thrust,Eletronicos,27899.76,Pedro Ribeiro Costa Santos Correia,Aratu,BA,4707.55
6153,25,98,11,829323.4,2023-11-10,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,12866.8
6154,28,25,3,36379.0,2024-04-06,Rádio Lowrance Nitro Thrust Barracuda,Eletronicos,12126.46,Bianca Rodrigues,Antonina,PR,2204.09
6155,33,26,14,241965.0,2024-06-12,Piloto Automático Furuno Core Boost Flux,Eletronicos,17283.18,Diego Costa Guedes Cunha,Rio Grande,RS,3210.1
6156,33,109,6,3549.2,2023-01-13,Cabo De Nylon Danforth Evo Aqua Mako,Ancoragem,622.7,Diego Costa Guedes Cunha,Rio Grande,RS,109.49
6157,11,70,4,137422.0,2023-01-26,Motor Diesel Parsun Boost Helix Velocity 146Hp,Propulsao,34355.43,Victor Torres Monteiro,Porto Seguro,BA,6164.29
6158,40,12,6,16357.0,2023-06-13,Gps Ais Drift Flux Vox,Eletronicos,2726.18,Lucas Pacheco,Corumbá,MS,491.85
6160,18,86,2,187046.0,2023-08-05,Motor Diesel Volvo Helix Evo Force 144Hp,Propulsao,93523.13,Adriana Guedes Borges Alves Rocha,Santarém,PA,16841.61
6161,11,28,1,14259.0,2024-08-25,Piloto Automático Ais Core,Eletronicos,14258.56,Victor Torres Monteiro,Porto Seguro,BA,2630.15
6162,42,119,9,29302.0,2024-02-20,Âncora Bruce Aqua,Ancoragem,3255.82,Márcia Figueiredo,Vila Do Conde,PA,669.88
6163,39,10,10,320330.0,2024-11-16,Piloto Automático Simrad Titan Flux Magnum,Eletronicos,32033.04,Renata Oliveira Siqueira,Suape,PE,6021.02
6164,4,68,15,1003457.0,2023-01-21,Motor De Popa Honda Ion Vox Prime 163Hp,Propulsao,66897.1,Thiago Moreira,Rio Branco,AC,12442.5
6165,25,54,11,1336883.0,2023-11-12,Motor De Popa Yamaha Evo Dash 155Hp,Propulsao,121534.82,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,23191.9
6166,11,29,7,242793.4,2024-06-05,Rádio Simrad Orca,Eletronicos,36510.34,Victor Torres Monteiro,Porto Seguro,BA,6703.2
6167,15,108,7,22248.05,2024-09-11,Boia De Arqueamento Bruce Titan,Ancoragem,3345.56,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,688.83
6168,3,132,13,20319.0,2023-10-06,Corrente Bruce Nautic Evo,Ancoragem,1562.97,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,282.75
6169,47,30,10,306355.05,2024-08-09,Transponder Ais Boost,Eletronicos,32247.87,Gabriela Barros Lacerda,Niterói,RJ,6558.44
6170,23,56,4,163357.25,2024-07-24,Motor Elétrico Torqeedo Velocity Swift 74Hp,Propulsao,42988.77,Bruna Mendonça Rodrigues,Santos,SP,7374.35
6171,23,150,1,1646.0,2023-05-06,Cabo De Nylon Danforth Magnum Vox,Ancoragem,1645.66,Bruna Mendonça Rodrigues,Santos,SP,288.9
6172,37,75,5,163842.0,2023-10-17,Motor Diesel Volvo Flow Leviathan Maré 187Hp,Propulsao,32768.38,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,5924.6
6173,49,45,4,39615.0,2023-01-11,Gps Furuno Current,Eletronicos,9903.71,Diego Costa Tavares Antunes,Aracaju,SE,1750.24
6175,36,50,13,146588.0,2023-02-01,Piloto Automático Simrad Poseidon Magnum,Eletronicos,11275.99,Francisca Ribeiro Pinheiro,Belém,PA,2023.22
6176,48,132,6,8909.1,2023-09-17,Corrente Bruce Nautic Evo,Ancoragem,1562.97,Letícia Torres Peixoto Oliveira,Suape,PE,282.75
6177,24,59,10,871661.0,2024-06-18,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,Propulsao,87166.14,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,14351.88
6178,47,98,15,1190417.0,2023-03-08,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Gabriela Barros Lacerda,Niterói,RJ,12866.8
6179,9,127,3,4415.6,2024-03-09,Cabo De Nylon Delta Velocity Core Mako,Ancoragem,1549.35,Lucas Guedes Cunha Lopes,João Pessoa,PB,281.15
6180,42,53,12,644100.0,2023-07-27,Motor Elétrico Torqeedo Zen Titan Hydra 129Hp,Propulsao,53675.01,Márcia Figueiredo,Vila Do Conde,PA,10044.16
6181,31,11,12,434783.0,2024-08-10,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Jéssica Figueiredo Leite Martins,São Luís,MA,6399.81
6182,9,45,7,65859.7,2024-11-20,Gps Furuno Current,Eletronicos,9903.71,Lucas Guedes Cunha Lopes,João Pessoa,PB,1750.24
6183,10,69,9,407385.0,2024-10-04,Motor De Popa Torqeedo Ultra Impulse 292Hp,Propulsao,45265.02,Débora Paiva,Santarém,PA,8394.54
6184,13,11,4,137681.6,2024-02-01,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Carlos Guimarães Martins,Santarém,PA,6399.81
6185,10,39,2,56302.7,2024-08-13,Gps Furuno Vector,Eletronicos,29632.83,Débora Paiva,Santarém,PA,5270.87
6186,38,58,12,1240600.25,2024-02-20,Motor De Popa Tohatsu Ion Core Nautic 53Hp,Propulsao,108824.59,Mateus Antunes,Fortaleza Do Tabocão,TO,20347.13
6187,46,47,4,24492.0,2024-10-16,Rádio Simrad Tidal Aqua,Eletronicos,6122.96,Ana Silva Costa Farias Coelho,Macapá,AP,1159.34
6188,34,133,10,18927.0,2023-10-29,Âncora Bruce Core Pulse,Ancoragem,1892.72,Victor Vieira Nunes Cunha,Fortaleza,CE,381.67
6189,30,147,11,31664.45,2023-08-08,Corrente Danforth Force Leviathan Impulse,Ancoragem,3030.08,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,592.19
6190,21,37,7,40350.3,2023-06-21,Gps Lowrance Evo Storm Drift,Eletronicos,6067.71,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,1104.2
6191,16,105,8,2476.0,2023-02-15,Cabo De Nylon Danforth Prime,Ancoragem,309.54,Renata Pacheco Cardoso,Fortaleza,CE,53.37
6192,36,66,6,75430.0,2024-08-05,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,Propulsao,12571.63,Francisca Ribeiro Pinheiro,Belém,PA,2194.88
6193,27,22,9,337322.2,2023-02-05,Transponder Furuno Force Ion,Eletronicos,39452.86,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,7104.66
6194,37,143,11,48801.0,2023-05-27,Âncora Delta Hydra Kraken Velocity,Ancoragem,4436.43,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,836.16
6195,1,44,9,92398.9,2024-12-17,Gps Simrad Zen Hydra Peak,Eletronicos,10806.84,Femininos Oliveira Antunes,Aratu,BA,1995.06
6196,47,52,15,195283.9,2024-04-10,Motor Diesel Honda Zen Tidal Mako 26Hp,Propulsao,13704.1,Gabriela Barros Lacerda,Niterói,RJ,2588.32
6197,3,15,2,53010.0,2023-07-25,Radar Garmin Tidal Thrust,Eletronicos,27899.76,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,4707.55
6198,5,73,10,1360019.05,2023-04-06,Motor De Popa Torqeedo Core Hydra Flux 162Hp,Propulsao,143159.93,Pedro Freitas,Santarém Novo,PA,25987.97
6199,24,76,3,422365.25,2024-01-14,Motor Diesel Honda Aero 205Hp,Propulsao,148198.23,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,28060.41
6200,38,28,2,27091.15,2023-10-14,Piloto Automático Ais Core,Eletronicos,14258.56,Mateus Antunes,Fortaleza Do Tabocão,TO,2630.15
6201,35,71,15,1854980.45,2024-07-28,Motor Elétrico Torqeedo Pulse 300Hp,Propulsao,130174.06,Priscila Martins,João Pessoa,PB,23100.17
6202,14,93,10,954531.5,2024-07-23,Motor Elétrico Yamaha Flow 204Hp,Propulsao,100477.01,Gabriela Silva Vieira Amaral,Itacoatiara,AM,18414.19
6203,43,130,2,7873.6,2023-06-11,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Jéssica Farias Cunha,Itaqui,MA,752.23
6204,27,56,8,326714.5,2024-06-07,Motor Elétrico Torqeedo Velocity Swift 74Hp,Propulsao,42988.77,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,7374.35
6205,41,81,11,1276451.35,2023-02-26,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,Propulsao,122148.49,Pedro Ribeiro Costa Santos Correia,Aratu,BA,21775.68
6206,36,117,9,35080.65,2024-01-26,Corrente Danforth Zen Abyss Axis,Ancoragem,4103.01,Francisca Ribeiro Pinheiro,Belém,PA,756.01
6207,30,120,5,15622.0,2023-01-08,Boia De Arqueamento Danforth Flux Tidal,Ancoragem,3124.49,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,635.45
6208,34,21,1,8735.0,2024-04-19,Gps Ais Nautic Thrust,Eletronicos,8734.56,Victor Vieira Nunes Cunha,Fortaleza,CE,1653.83
6209,12,81,8,928328.6,2024-06-13,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,Propulsao,122148.49,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,21775.68
6210,2,84,2,86848.0,2024-04-23,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,Propulsao,43423.88,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,8456.45
6211,6,48,7,97996.3,2023-01-13,Gps Furuno Magnum Drift,Eletronicos,14736.35,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,2715.28
6212,47,51,14,853314.7,2023-08-01,Motor Diesel Tohatsu Evo Zenith 16Hp,Propulsao,64158.99,Gabriela Barros Lacerda,Niterói,RJ,11769.05
6213,25,81,7,812287.05,2023-07-16,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,Propulsao,122148.49,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,21775.68
6214,11,115,9,7475.0,2023-04-03,Cabo De Nylon Delta Force Magnum Leviathan,Ancoragem,830.59,Victor Torres Monteiro,Porto Seguro,BA,167.9
6215,23,145,4,16529.05,2024-10-15,Boia De Arqueamento Delta Nexus,Ancoragem,4349.86,Bruna Mendonça Rodrigues,Santos,SP,718.09
6216,18,18,3,79717.0,2024-11-27,Rádio Simrad Axis,Eletronicos,26572.45,Adriana Guedes Borges Alves Rocha,Santarém,PA,5018.78
6217,12,76,5,703941.45,2024-11-05,Motor Diesel Honda Aero 205Hp,Propulsao,148198.23,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,28060.41
6218,41,33,12,80589.0,2024-05-07,Transponder Garmin Drift Vortex Marlin,Eletronicos,6715.77,Pedro Ribeiro Costa Santos Correia,Aratu,BA,1325.97
6219,39,128,12,53018.55,2024-01-24,Boia De Arqueamento Bruce Marlin Hydra,Ancoragem,4650.72,Renata Oliveira Siqueira,Suape,PE,850.07
6220,7,103,11,18696.95,2024-01-10,Âncora Delta Swift,Ancoragem,1789.19,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,324.68
6221,43,82,14,686733.15,2023-09-01,Motor Elétrico Volvo Nautic Vox 118Hp,Propulsao,51634.04,Jéssica Farias Cunha,Itaqui,MA,9640.23
6222,12,38,10,251380.45,2023-10-21,Rádio Ais Force,Eletronicos,26461.14,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,4851.61
6223,8,23,15,167679.0,2023-01-20,Piloto Automático Furuno Torque Peak,Eletronicos,11178.63,Luiz Alves Pimentel,Aracaju,SE,2244.66
